ZO,RO,Vertical,Crop,Hybrid,Crop Grp,Source,FYPQ,FYPV,CMPQ,CMPV,CM Est 1,CM Est 2,CME,CMINVQ,CMINVV,CMPOGQ,CMPOGV,CM NRV,YTDPOGQ,YTDPOGV,YTDLMPOGQ,YTDLMPOGV,YTDLMPQ,YTDLMPV,STKQ,STKV,STK,YTDINVQ,YTDINVV,OPBALQ,PRPOGQ,PRPOGV,CMP,CMPOG,YTDPQ,YTDPV,YTDP,YTDPOG,YTDLMPOG,YTDLMP,CMRET,YTDRET,CMRETQ,CMRETV,YTDRETQ,YTDRETV,Divisions,H1PQ,Segment,Dashboard,Veg. Crop,H1PV,CMEV,LM Difference,Genetics,LYP,LYPQ,LYPV,LYPOG,LYPOGQ,LYPOGV,NMPQ,NMPV,NMP,Plan NRV,OpBR,OpBR180,COL
JAIPUR,ALWAR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,HISAR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,JAIPUR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,UDAIPUR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,KOLKATA,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,BHUBANESWAR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,AGRA,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,BAREILLY,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,GORAKHPUR,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,LUCKNOW,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,PATNA,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,RANCHI,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,VARANASI,FIELD CROPS,JOWAR,ALL,JOWAR,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,AURANGABAD C,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI C,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI F,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NAGPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK F,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK V,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,AMBIKAPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0.8,,ALL,,,,,,,,,,,,,
HYDERABAD,COIMBATORE,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,GUNTUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD C,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD F,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,NIRMAL,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,WARANGAL,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,BHOPAL,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0.1,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.6,,ALL,,,,,,,,,,,,,
INDORE,AHMEDABAD,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,INDORE,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,JABALPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,ALWAR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,HISAR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,JAIPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0.3,0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,3,,ALL,,,,,,,,,,,,,
JAIPUR,UDAIPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0.25,0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.5,,ALL,,,,,,,,,,,,,
RANCHI,KOLKATA,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,BHUBANESWAR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,AGRA,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,8,,ALL,,,,,,,,,,,,,
LUCKNOW,BAREILLY,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,32,,ALL,,,,,,,,,,,,,
LUCKNOW,GORAKHPUR,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,LUCKNOW,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,30,,ALL,,,,,,,,,,,,,
LUCKNOW,PATNA,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,1,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,12,,ALL,,,,,,,,,,,,,
RANCHI,RANCHI,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,0,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,2,,ALL,,,,,,,,,,,,,
LUCKNOW,VARANASI,FIELD CROPS,MUSTARD - HYBRID,ALL,MUSTARD - HYBRID,MCF,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,25,,ALL,,,,,,,,,,,,,
INDORE,AURANGABAD C,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI C,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI F,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NAGPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK F,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK V,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,AMBIKAPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,11.2,,ALL,,,,,,,,,,,,,
HYDERABAD,COIMBATORE,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,GUNTUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD C,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD F,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,NIRMAL,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,WARANGAL,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,BHOPAL,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.1,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.5,,ALL,,,,,,,,,,,,,
INDORE,AHMEDABAD,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,INDORE,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,JABALPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.5,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.975,,ALL,,,,,,,,,,,,,
JAIPUR,ALWAR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,HISAR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.9,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,2.7,,ALL,,,,,,,,,,,,,
JAIPUR,JAIPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.35,0,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.1,,ALL,,,,,,,,,,,,,
JAIPUR,UDAIPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.5,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,1.5,,ALL,,,,,,,,,,,,,
RANCHI,KOLKATA,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.5,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,2,,ALL,,,,,,,,,,,,,
RANCHI,BHUBANESWAR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,AGRA,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,4.5,,ALL,,,,,,,,,,,,,
LUCKNOW,BAREILLY,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,12,,ALL,,,,,,,,,,,,,
LUCKNOW,GORAKHPUR,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,LUCKNOW,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0,8.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,30,,ALL,,,,,,,,,,,,,
LUCKNOW,PATNA,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,3,1.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,16,,ALL,,,,,,,,,,,,,
RANCHI,RANCHI,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,0.5,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,3,,ALL,,,,,,,,,,,,,
LUCKNOW,VARANASI,FIELD CROPS,MUSTARD - VARIETY,ALL,MUSTARD - VARIETY,MCF,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,9,,ALL,,,,,,,,,,,,,
INDORE,AURANGABAD C,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI C,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0.02,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,14.86,,ALL,,,,,,,,,,,,,
HYDERABAD,HUBLI F,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NAGPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK F,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,NASHIK V,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,AMBIKAPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,COIMBATORE,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,GUNTUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD C,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,HYDERABAD F,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0.009,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,6.5,,ALL,,,,,,,,,,,,,
HYDERABAD,NIRMAL,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
HYDERABAD,WARANGAL,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,BHOPAL,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,AHMEDABAD,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,INDORE,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,JABALPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,ALWAR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,HISAR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,JAIPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
JAIPUR,UDAIPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,KOLKATA,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,BHUBANESWAR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,AGRA,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,BAREILLY,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,GORAKHPUR,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,LUCKNOW,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,PATNA,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
RANCHI,RANCHI,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
LUCKNOW,VARANASI,COTTON,COTTON,ALL,COTTON,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
INDORE,AURANGABAD C,PADDY,BENGALGRAM,ALL,BENGALGRAM,MCF,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRADE,,TRADE,Main,,,0,,ALL,,,,,,,,,,,,,
